season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_conference,away_conference
2015,5,NC State,Louisville,13,20,False,True,ACC,ACC
2015,5,Lehigh,Yale,12,27,False,False,Patriot,Ivy
2015,5,East Tennessee State,Saint Francis,9,58,True,False,FCS Independents,NEC
2015,5,Stetson,Dayton,14,27,False,True,Pioneer,Pioneer
2015,5,Davidson,Valparaiso,35,42,False,True,Pioneer,Pioneer
2015,5,Holy Cross,UAlbany,37,0,False,False,Patriot,CAA
2015,5,Jacksonville,Morehead State,30,26,True,True,Pioneer,Pioneer
2015,5,Howard,Norfolk State,12,15,False,True,MEAC,MEAC
2015,5,Monmouth,Bryant,31,24,True,False,Big South,NEC
2015,5,Illinois State,Northern Iowa,21,13,False,True,MVFC,MVFC
2015,5,VMI,Bucknell,22,28,False,False,Southern,Patriot
2015,5,Coastal Carolina,Alabama A&M,55,0,False,False,Big South,SWAC
2015,5,North Carolina Central,Bethune-Cookman,26,28,False,True,MEAC,MEAC
2015,5,Jacksonville State,Mississippi Valley State,49,7,False,False,OVC,SWAC
2015,5,Akron,Ohio,12,14,False,True,Mid-American,Mid-American
2015,5,Delaware State,Morgan State,6,26,False,True,MEAC,MEAC
2015,5,Massachusetts,Florida International,24,14,False,False,Mid-American,Conference USA
2015,5,Ball State,Toledo,10,24,False,True,Mid-American,Mid-American
2015,5,South Dakota,Youngstown State,3,31,False,True,MVFC,MVFC
2015,5,Central Michigan,Northern Illinois,29,19,False,True,Mid-American,Mid-American
2015,5,Missouri State,Indiana State,28,56,False,True,MVFC,MVFC
2015,5,Baylor,Texas Tech,63,35,True,True,Big 12,Big 12
2015,5,Pennsylvania,Dartmouth,20,41,False,True,Ivy,Ivy
2015,5,Georgia Tech,North Carolina,31,38,False,True,ACC,ACC
2015,5,Georgia,Alabama,10,38,False,True,SEC,SEC
2015,5,Marshall,Old Dominion,27,7,False,True,Conference USA,Conference USA
2015,5,Western Carolina,Presbyterian,33,21,False,False,Southern,Big South
2015,5,Duke,Boston College,9,7,False,True,ACC,ACC
2015,5,Wake Forest,Florida State,16,24,False,True,ACC,ACC
2015,5,Georgia State,Liberty,33,41,True,False,Sun Belt,Big South
2015,5,Buffalo,Bowling Green,22,28,False,True,Mid-American,Mid-American
2015,5,Indiana,Ohio State,27,34,False,True,Big Ten,Big Ten
2015,5,App State,Wyoming,31,13,False,False,Sun Belt,Mountain West
2015,5,Navy,Air Force,33,11,False,False,American Athletic,Mountain West
2015,5,Richmond,Maine,48,17,False,True,CAA,CAA
2015,5,New Hampshire,Elon,37,14,False,True,CAA,CAA
2015,5,Rice,Western Kentucky,10,49,False,True,Conference USA,Conference USA
2015,5,Kent State,Miami (OH),20,14,False,True,Mid-American,Mid-American
2015,5,Western Illinois,Southern Illinois,37,36,False,True,MVFC,MVFC
2015,5,UC Davis,Montana,13,27,False,True,Big Sky,Big Sky
2015,5,California,Washington State,34,28,False,True,Pac-12,Pac-12
2015,5,SMU,East Carolina,23,49,False,True,American Athletic,American Athletic
2015,5,Oklahoma State,Kansas State,36,34,False,True,Big 12,Big 12
2015,5,San Diego,Marist,30,27,False,True,Pioneer,Pioneer
2015,5,Auburn,San José State,35,21,False,False,SEC,Mountain West
2015,5,Illinois,Nebraska,14,13,False,True,Big Ten,Big Ten
2015,5,Austin Peay,Eastern Illinois,16,40,False,True,OVC,OVC
2015,5,Arkansas-Pine Bluff,Alcorn State,14,61,True,True,SWAC,SWAC
2015,5,Portland State,North Dakota,17,19,False,True,Big Sky,Big Sky
2015,5,Campbell,Drake,24,14,False,True,Pioneer,Pioneer
2015,5,Mercer,Wofford,33,34,False,True,Southern,Southern
2015,5,Lafayette,Fordham,7,35,False,True,Patriot,Patriot
2015,5,Brown,Rhode Island,41,31,False,False,Ivy,CAA
2015,5,LSU,Eastern Michigan,44,22,False,False,SEC,Mid-American
2015,5,Jackson State,Grambling,27,59,False,True,SWAC,SWAC
2015,5,Florida,Ole Miss,38,10,False,True,SEC,SEC
2015,5,UL Monroe,Georgia Southern,31,51,False,True,Sun Belt,Sun Belt
2015,5,Southern Miss,North Texas,49,14,False,True,Conference USA,Conference USA
2015,5,South Dakota State,North Dakota State,7,28,True,True,MVFC,MVFC
2015,5,Furman,South Carolina State,17,3,False,False,Southern,MEAC
2015,5,Nevada,UNLV,17,23,False,True,Mountain West,Mountain West
2015,5,Tennessee,Arkansas,20,24,False,True,SEC,SEC
2015,5,Middle Tennessee,Vanderbilt,13,17,False,False,Conference USA,SEC
2015,5,Troy,South Alabama,18,24,False,True,Sun Belt,Sun Belt
2015,5,Tennessee Tech,UT Martin,17,31,False,True,OVC,OVC
2015,5,Arkansas State,Idaho,49,35,False,True,Sun Belt,Sun Belt
2015,5,Southeast Missouri State,Murray State,27,10,True,True,OVC,OVC
2015,5,Savannah State,Florida A&M,37,27,False,True,MEAC,MEAC
2015,5,Utah State,Colorado State,33,18,False,True,Mountain West,Mountain West
2015,5,Louisiana Tech,Louisiana,43,14,False,False,Conference USA,Sun Belt
2015,5,Northern Arizona,Montana State,49,41,False,True,Big Sky,Big Sky
2015,5,UCLA,Arizona State,23,38,False,True,Pac-12,Pac-12
2015,5,Kentucky,Eastern Kentucky,34,27,False,False,SEC,OVC
2015,5,Delaware,William & Mary,24,23,False,True,CAA,CAA
2015,5,Texas A&M,Mississippi State,30,17,False,True,SEC,SEC
2015,5,UTEP,UTSA,6,25,False,True,Conference USA,Conference USA
2015,5,Clemson,Notre Dame,24,22,False,False,ACC,FBS Independents
2015,5,New Mexico,New Mexico State,38,29,False,False,Mountain West,Sun Belt
2015,5,Cal Poly,Idaho State,58,26,False,True,Big Sky,Big Sky
2015,5,Sacramento State,Northern Colorado,20,27,False,True,Big Sky,Big Sky
2015,5,Boise State,Hawai'i,55,0,False,True,Mountain West,Mountain West
2015,5,Stanford,Arizona,55,17,False,True,Pac-12,Pac-12
2015,5,San Diego State,Fresno State,21,7,False,True,Mountain West,Mountain West
2015,5,Colorado,Oregon,24,41,False,True,Pac-12,Pac-12
2015,6,Eastern Kentucky,Tennessee Tech,48,17,True,True,OVC,OVC
2015,6,Bethune-Cookman,South Carolina State,17,14,False,True,MEAC,MEAC
2015,6,Houston,SMU,49,28,False,True,American Athletic,American Athletic
2015,6,USC,Washington,12,17,False,True,Pac-12,Pac-12
2015,6,Marshall,Southern Miss,31,10,False,True,Conference USA,Conference USA
2015,6,Virginia Tech,NC State,28,13,False,True,ACC,ACC
2015,6,Charleston Southern,Monmouth,37,7,False,True,Big South,Big South
2015,6,Western Michigan,Central Michigan,41,39,False,True,Mid-American,Mid-American
2015,6,Villanova,William & Mary,16,38,False,True,CAA,CAA
2015,6,Penn State,Indiana,29,7,False,True,Big Ten,Big Ten
2015,6,Rhode Island,Delaware,20,0,False,True,CAA,CAA
2015,6,Cornell,Harvard,3,40,False,True,Ivy,Ivy
2015,6,Western Kentucky,Middle Tennessee,58,28,False,True,Conference USA,Conference USA
2015,6,Iowa,Illinois,29,20,False,True,Big Ten,Big Ten
2015,6,Florida International,UTEP,52,12,False,True,Conference USA,Conference USA
2015,6,Texas,Oklahoma,24,17,True,True,Big 12,Big 12
2015,6,Army,Duke,3,44,False,False,FBS Independents,ACC
2015,6,Robert Morris,Sacred Heart,13,26,False,True,NEC,NEC
2015,6,Ole Miss,New Mexico State,52,3,False,False,SEC,Sun Belt
2015,6,Ohio State,Maryland,49,28,False,True,Big Ten,Big Ten
2015,6,Kansas,Baylor,7,66,False,True,Big 12,Big 12
2015,6,Temple,Tulane,49,10,False,True,American Athletic,American Athletic
2015,6,Pittsburgh,Virginia,26,19,False,True,ACC,ACC
2015,6,Kennesaw State,Point University,56,17,False,False,Big South,
2015,6,Princeton,Colgate,44,20,False,False,Ivy,Patriot
2015,6,Davidson,Kentucky Wesleyan,14,7,False,False,Pioneer,Independent DII
2015,6,Bucknell,Lehigh,10,21,False,True,Patriot,Patriot
2015,6,Dayton,San Diego,13,12,False,True,Pioneer,Pioneer
2015,6,Pennsylvania,Fordham,45,48,False,False,Ivy,Patriot
2015,6,Morehead State,Butler,34,21,False,True,Pioneer,Pioneer
2015,6,Duquesne,Alderson-Broaddus,53,18,False,False,NEC,Independent DII
2015,6,Central Connecticut,Bryant,35,33,False,True,NEC,NEC
2015,6,Chattanooga,Furman,31,3,False,True,Southern,Southern
2015,6,Holy Cross,Brown,24,25,False,False,Patriot,Ivy
2015,6,VMI,Samford,13,49,False,True,Southern,Southern
2015,6,Dartmouth,Yale,35,3,False,True,Ivy,Ivy
2015,6,North Dakota,Idaho State,31,37,False,True,Big Sky,Big Sky
2015,6,Ohio,Miami (OH),34,3,False,True,Mid-American,Mid-American
2015,6,Eastern Illinois,Southeast Missouri State,33,28,False,True,OVC,OVC
2015,6,Drake,Valparaiso,34,7,False,True,Pioneer,Pioneer
2015,6,Hampton,Delaware State,21,7,False,True,MEAC,MEAC
2015,6,The Citadel,Wofford,39,12,False,True,Southern,Southern
2015,6,Coastal Carolina,Presbyterian,24,17,False,True,Big South,Big South
2015,6,Bowling Green,Massachusetts,62,38,False,True,Mid-American,Mid-American
2015,6,Norfolk State,North Carolina A&T,3,27,False,True,MEAC,MEAC
2015,6,North Dakota State,Northern Iowa,31,28,False,True,MVFC,MVFC
2015,6,Georgetown,Lafayette,38,7,False,True,Patriot,Patriot
2015,6,Florida Atlantic,Rice,26,27,False,True,Conference USA,Conference USA
2015,6,Prairie View A&M,Mississippi Valley State,45,6,True,True,SWAC,SWAC
2015,6,Towson,James Madison,30,51,False,True,CAA,CAA
2015,6,Eastern Michigan,Akron,21,47,False,True,Mid-American,Mid-American
2015,6,Toledo,Kent State,38,7,False,True,Mid-American,Mid-American
2015,6,Boston College,Wake Forest,0,3,False,True,ACC,ACC
2015,6,Tennessee,Georgia,38,31,False,True,SEC,SEC
2015,6,Georgia State,App State,3,37,False,True,Sun Belt,Sun Belt
2015,6,UAlbany,Maine,7,39,False,True,CAA,CAA
2015,6,Texas Tech,Iowa State,66,31,False,True,Big 12,Big 12
2015,6,Western Carolina,Mercer,24,21,False,True,Southern,Southern
2015,6,Houston Christian,Central Arkansas,7,43,False,True,Southland,Southland
2015,6,Nebraska,Wisconsin,21,23,False,True,Big Ten,Big Ten
2015,6,South Florida,Syracuse,45,24,False,False,American Athletic,ACC
2015,6,LSU,South Carolina,45,24,False,True,SEC,SEC
2015,6,Northern Illinois,Ball State,59,41,False,True,Mid-American,Mid-American
2015,6,Richmond,Elon,27,14,False,True,CAA,CAA
2015,6,Michigan,Northwestern,38,0,False,True,Big Ten,Big Ten
2015,6,Purdue,Minnesota,13,41,False,True,Big Ten,Big Ten
2015,6,UT Martin,Tennessee State,28,14,False,True,OVC,OVC
2015,6,Clemson,Georgia Tech,43,24,False,True,ACC,ACC
2015,6,Notre Dame,Navy,41,24,False,False,FBS Independents,American Athletic
2015,6,UCF,UConn,13,40,False,True,American Athletic,American Athletic
2015,6,Western Illinois,South Dakota,40,21,False,True,MVFC,MVFC
2015,6,Grambling,Alabama A&M,37,14,False,True,SWAC,SWAC
2015,6,Arizona,Oregon State,44,7,False,True,Pac-12,Pac-12
2015,6,Montana,Weber State,21,24,False,True,Big Sky,Big Sky
2015,6,Stephen F. Austin,Nicholls,28,24,False,True,Southland,Southland
2015,6,Mississippi State,Troy,45,17,False,False,SEC,Sun Belt
2015,6,Murray State,Austin Peay,34,18,False,True,OVC,OVC
2015,6,Morgan State,Savannah State,42,3,False,True,MEAC,MEAC
2015,6,Eastern Washington,Cal Poly,42,41,False,True,Big Sky,Big Sky
2015,6,Florida A&M,North Carolina Central,24,27,False,True,MEAC,MEAC
2015,6,North Texas,Portland State,7,66,False,False,Conference USA,Big Sky
2015,6,Campbell,Marist,10,13,False,True,Pioneer,Pioneer
2015,6,Columbia,Wagner,26,3,False,False,Ivy,NEC
2015,6,Oregon,Washington State,38,45,False,True,Pac-12,Pac-12
2015,6,Tulsa,UL Monroe,34,24,False,False,American Athletic,Sun Belt
2015,6,Jacksonville,Stetson,41,14,True,True,Pioneer,Pioneer
2015,6,Colorado State,Boise State,10,41,False,True,Mountain West,Mountain West
2015,6,Gardner-Webb,Liberty,34,20,False,True,Big South,Big South
2015,6,Alabama,Arkansas,27,14,False,True,SEC,SEC
2015,6,McNeese,SE Louisiana,21,7,False,True,Southland,Southland
2015,6,UTSA,Louisiana Tech,31,34,False,True,Conference USA,Conference USA
2015,6,Louisiana,Texas State,49,27,False,True,Sun Belt,Sun Belt
2015,6,West Virginia,Oklahoma State,26,33,False,True,Big 12,Big 12
2015,6,Sam Houston,Incarnate Word,59,7,False,True,Southland,Southland
2015,6,Southern Illinois,Missouri State,73,26,False,True,MVFC,MVFC
2015,6,UC Davis,Northern Arizona,38,24,False,True,Big Sky,Big Sky
2015,6,Youngstown State,Illinois State,29,31,False,True,MVFC,MVFC
2015,6,Alabama State,Southern,34,45,False,True,SWAC,SWAC
2015,6,Nevada,New Mexico,35,17,False,True,Mountain West,Mountain West
2015,6,South Dakota State,Indiana State,24,7,True,True,MVFC,MVFC
2015,6,Montana State,Sacramento State,35,13,False,True,Big Sky,Big Sky
2015,6,BYU,East Carolina,45,38,False,False,FBS Independents,American Athletic
2015,6,Missouri,Florida,3,21,False,True,SEC,SEC
2015,6,Kansas State,TCU,45,52,False,True,Big 12,Big 12
2015,6,Lamar,Abilene Christian,44,28,False,True,Southland,Southland
2015,6,Florida State,Miami,29,24,False,True,ACC,ACC
2015,6,Rutgers,Michigan State,24,31,False,True,Big Ten,Big Ten
2015,6,UNLV,San José State,27,33,False,True,Mountain West,Mountain West
2015,6,Arizona State,Colorado,48,23,False,True,Pac-12,Pac-12
2015,6,Utah,California,30,24,False,True,Pac-12,Pac-12
2015,6,Air Force,Wyoming,31,17,False,True,Mountain West,Mountain West
2015,6,Fresno State,Utah State,14,56,False,True,Mountain West,Mountain West
2015,6,Hawai'i,San Diego State,14,28,False,True,Mountain West,Mountain West
2015,7,South Alabama,Arkansas State,31,49,False,True,Sun Belt,Sun Belt
2015,7,Kentucky,Auburn,27,30,False,True,SEC,SEC
2015,7,North Texas,Western Kentucky,28,55,False,True,Conference USA,Conference USA
2015,7,Arkansas-Pine Bluff,Alabama State,24,31,False,True,SWAC,SWAC
2015,7,Stanford,UCLA,56,35,False,True,Pac-12,Pac-12
2015,7,BYU,Cincinnati,38,24,False,False,FBS Independents,American Athletic
2015,7,Tulane,Houston,7,42,False,True,American Athletic,American Athletic
2015,7,Utah State,Boise State,52,26,False,True,Mountain West,Mountain West
2015,7,Fresno State,UNLV,31,28,False,True,Mountain West,Mountain West
2015,7,UConn,South Florida,20,28,False,True,American Athletic,American Athletic
2015,7,Middle Tennessee,Florida International,42,34,False,True,Conference USA,Conference USA
2015,7,East Carolina,Tulsa,30,17,False,True,American Athletic,American Athletic
2015,7,Central Connecticut,Dartmouth,7,34,False,False,NEC,Ivy
2015,7,Mississippi State,Louisiana Tech,45,20,False,False,SEC,Conference USA
2015,7,Northwestern,Iowa,10,40,False,True,Big Ten,Big Ten
2015,7,Ohio,Western Michigan,14,49,False,True,Mid-American,Mid-American
2015,7,Wisconsin,Purdue,24,7,False,True,Big Ten,Big Ten
2015,7,Army,Bucknell,21,14,False,False,FBS Independents,Patriot
2015,7,Florida Atlantic,Marshall,17,33,False,True,Conference USA,Conference USA
2015,7,Rhode Island,Richmond,12,37,False,True,CAA,CAA
2015,7,Florida State,Louisville,41,21,False,True,ACC,ACC
2015,7,William & Mary,New Hampshire,34,18,False,True,CAA,CAA
2015,7,Toledo,Eastern Michigan,63,20,False,True,Mid-American,Mid-American
2015,7,Brown,Princeton,38,31,False,True,Ivy,Ivy
2015,7,Kansas,Texas Tech,20,30,False,True,Big 12,Big 12
2015,7,Baylor,West Virginia,62,38,False,True,Big 12,Big 12
2015,7,Memphis,Ole Miss,37,24,False,False,American Athletic,SEC
